variable,exposure_type,lag_window,exposure_value,exposure_probability,reference_value,RR,sensitivity_key,sensitivity_label,sensitivity_order,model_key,specification_order
uv,mavg,4,1.30654421604,0.28,1.76445038733333,1.00353662550132,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.3309235534,0.29,1.76445038733333,1.00320366794576,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.35380810756444,0.3,1.76445038733333,1.00290792598778,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.3760796083675,0.31,1.76445038733333,1.00263598472167,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.39867697989333,0.32,1.76445038733333,1.00237632491961,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.42051298490667,0.33,1.76445038733333,1.00214121219321,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.44233979499048,0.34,1.76445038733333,1.00192177831797,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.46383086697403,0.35,1.76445038733333,1.00172033245367,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.485152064384,0.36,1.76445038733333,1.00153405549283,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.50586764633222,0.37,1.76445038733333,1.00136531819178,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.526465190626,0.38,1.76445038733333,1.00120883468532,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.54649524190691,0.39,1.76445038733333,1.00106682840197,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.56666881683333,0.4,1.76445038733333,1.00093331170861,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.58704123712,0.41,1.76445038733333,1.00080752828311,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.606860504844,0.42,1.76445038733333,1.00069327876075,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.6269823500725,0.43,1.76445038733333,1.00058486374143,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.6468283248,0.44,1.76445038733333,1.00048481616865,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.66686548877,0.45,1.76445038733333,1.00039013237959,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.68652428634,0.46,1.76445038733333,1.00030282958702,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.70586345254286,0.47,1.76445038733333,1.00022179047134,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.72568964166667,0.48,1.76445038733333,1.0001431226462,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.74493691477622,0.49,1.76445038733333,1.00007047194959,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.76445038733333,0.5,1.76445038733333,1,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.784299932875,0.51,1.76445038733333,0.999931026789926,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.80388643063,0.52,1.76445038733333,0.999865076314121,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.8229605780103,0.53,1.76445038733333,0.999802321560835,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.84287854172343,0.54,1.76445038733333,0.999737767440854,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.86241789998143,0.55,1.76445038733333,0.999674842889022,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.88203713654667,0.56,1.76445038733333,0.999611491882871,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.90138614414545,0.57,1.76445038733333,0.999548293193265,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.921404196132,0.58,1.76445038733333,0.999481572641218,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.94150384552,0.59,1.76445038733333,0.99941261042435,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.961998434875,0.6,1.76445038733333,0.999339627933914,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,1.98221717749067,0.61,1.76445038733333,0.999264362524418,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.00237060346095,0.62,1.76445038733333,0.999185491640657,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.02306657566429,0.63,1.76445038733333,0.99909985117997,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.04410015614857,0.64,1.76445038733333,0.999007309064417,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.06535697559524,0.65,1.76445038733333,0.998907437610333,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.08687942271273,0.66,1.76445038733333,0.998799081777891,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.10905725368,0.67,1.76445038733333,0.99867916318907,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.13112084417576,0.68,1.76445038733333,0.998551437080157,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.15384876642914,0.69,1.76445038733333,0.998411112229747,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.17717991177778,0.7,1.76445038733333,0.998257860130521,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.20100500802,0.71,1.76445038733333,0.998091781437762,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.22499112551564,0.72,1.76445038733333,0.997914840847778,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.24943836022,0.73,1.76445038733333,0.997724486445494,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.27497951767792,0.74,1.76445038733333,0.997514866737468,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.30112956863333,0.75,1.76445038733333,0.997288924166697,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.3278282834,0.76,1.76445038733333,0.997046476298528,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.355320164288,0.77,1.76445038733333,0.996784466540474,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.38318826700364,0.78,1.76445038733333,0.99650613907705,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.4125659399175,0.79,1.76445038733333,0.996198931458307,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.44331356744722,0.8,1.76445038733333,0.995862310605608,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.4753730504,0.81,1.76445038733333,0.995494994499993,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.50921984259333,0.82,1.76445038733333,0.995089222247683,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.54473633550667,0.83,1.76445038733333,0.994643713722306,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.58137415002,0.84,1.76445038733333,0.994163132781376,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.62044221986,0.85,1.76445038733333,0.993627352247654,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.661516193,0.86,1.76445038733333,0.993038319922804,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.70610418765714,0.87,1.76445038733333,0.992369289940718,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.75275760735,0.88,1.76445038733333,0.99163659293753,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.80398904628556,0.89,1.76445038733333,0.990793907520656,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.8600263364,0.9,1.76445038733333,0.98982704356319,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.92110398281,0.91,1.76445038733333,0.988720203406106,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,2.98988345813455,0.92,1.76445038733333,0.987408565538231,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,3.06508101454679,0.93,1.76445038733333,0.985896765437017,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,3.15407605128571,0.94,1.76445038733333,0.984004624222428,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,3.25683188008334,0.95,1.76445038733333,0.981684222158555,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,3.38348148444,0.96,1.76445038733333,0.978629733156561,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,3.5457266406325,0.97,1.76445038733333,0.974414082342771,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,3.769745567625,0.98,1.76445038733333,0.968061756029289,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
uv,mavg,4,4.142572226,0.99,1.76445038733333,0.956227184124634,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__uv__mavg,49
sp,mavg,4,88.1613038845,0.01,100.31247644,0.910448363842896,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,90.57908648016,0.02,100.31247644,0.900902299548873,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,91.917696045,0.03,100.31247644,0.899619636459116,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,92.3407861325,0.04,100.31247644,0.899925936887342,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,92.8723250197,0.05,100.31247644,0.900841749285308,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,93.3687400733333,0.06,100.31247644,0.902261923555746,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,94.07326531942,0.07,100.31247644,0.905277709337439,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,95.2781422743334,0.08,100.31247644,0.913411191315402,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,96.07637375996,0.09,100.31247644,0.921084965260261,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,96.7121348044444,0.1,100.31247644,0.92863225530796,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,97.16185685698,0.11,100.31247644,0.934795212540364,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,97.4627044096667,0.12,100.31247644,0.939319559214249,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,97.7153785386364,0.13,100.31247644,0.943377786977809,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,97.9241315616909,0.14,100.31247644,0.946913778387538,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.1093613837143,0.15,100.31247644,0.950193601217463,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.2706770928,0.16,100.31247644,0.953161344869011,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.4205721796,0.17,100.31247644,0.956013723923079,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.5726812128178,0.18,100.31247644,0.959003238045221,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.7167426709933,0.19,100.31247644,0.96192439131367,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.8502103618182,0.2,100.31247644,0.96471003334774,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,98.9695666606714,0.21,100.31247644,0.967266782581505,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.0817438334,0.22,100.31247644,0.969727064107309,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.18259704875,0.23,100.31247644,0.971987036804066,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.2673595045714,0.24,100.31247644,0.973922049813676,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.3349413991667,0.25,100.31247644,0.975488396516249,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.39329169783,0.26,100.31247644,0.976857729163208,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.44717584182,0.27,100.31247644,0.978136302219087,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.4966213548,0.28,100.31247644,0.979321502414837,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.5420306569,0.29,100.31247644,0.980420089201096,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.584064594,0.3,100.31247644,0.981445711928801,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.62427209475,0.31,100.31247644,0.982434634233822,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.662907795,0.32,100.31247644,0.983392178051767,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.69996436,0.33,100.31247644,0.984317320716522,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.7377361666667,0.34,100.31247644,0.985267002443378,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.7742436925,0.35,100.31247644,0.986190697235009,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.810066116,0.36,100.31247644,0.987101900903349,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.8458769306227,0.37,100.31247644,0.98801692164389,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.8806218346489,0.38,100.31247644,0.988907992813923,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.9146267801061,0.39,100.31247644,0.989782614963704,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.9487847656667,0.4,100.31247644,0.990663095222671,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,99.983124582,0.41,100.31247644,0.991549602282458,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.0179118284,0.42,100.31247644,0.992448407670143,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.05231735,0.43,100.31247644,0.99333747086914,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.08815740589,0.44,100.31247644,0.994263063762058,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.1246505236,0.45,100.31247644,0.995204243085171,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.160572542382,0.46,100.31247644,0.996128716999771,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.19735974038,0.47,100.31247644,0.99707267944713,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.235001153834,0.48,100.31247644,0.998034860507413,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.273007922727,0.49,100.31247644,0.999001752156933,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.31247644,0.5,100.31247644,1,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.352271426,0.51,100.31247644,1.00099953262963,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.392076850267,0.52,100.31247644,1.00199134314353,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.432300034914,0.53,100.31247644,1.00298444516885,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.472945344667,0.54,100.31247644,1.00397762102327,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.513187134375,0.55,100.31247644,1.00494965316357,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.55409178,0.56,100.31247644,1.00592512452288,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.5954553096,0.57,100.31247644,1.00689754777492,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.637923867,0.58,100.31247644,1.00788013282884,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.681565279,0.59,100.31247644,1.00887188395407,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.72555446,0.6,100.31247644,1.00985176622679,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.76940525,0.61,100.31247644,1.01080745306108,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.81434735,0.62,100.31247644,1.01176362864576,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.861250522714,0.63,100.31247644,1.01273480667334,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.907991277714,0.64,100.31247644,1.01367383566,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.953955174,0.65,100.31247644,1.01456762578063,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,100.998953376,0.66,100.31247644,1.01541264739956,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.044167771429,0.67,100.31247644,1.01623065294965,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.0875601422,0.68,100.31247644,1.01698647167862,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.132357538333,0.69,100.31247644,1.01773711380618,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.175931684,0.7,100.31247644,1.01843872674072,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.21973586,0.71,100.31247644,1.01911605341902,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.261633545455,0.72,100.31247644,1.01973798530314,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.303701327222,0.73,100.31247644,1.02033728481896,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.343882408667,0.74,100.31247644,1.02088647675445,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.383752875,0.75,100.31247644,1.02140928410126,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.4223084125,0.76,100.31247644,1.02189414851958,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.46078850175,0.77,100.31247644,1.02235803629611,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.5000685152,0.78,100.31247644,1.0228112055792,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.539681617,0.79,100.31247644,1.02324766936772,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.57914274,0.8,100.31247644,1.02366223124135,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.61813145,0.81,100.31247644,1.02405228705077,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.6564830125,0.82,100.31247644,1.0244172911244,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.695753307889,0.83,100.31247644,1.02477212749425,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.73558803,0.84,100.31247644,1.0251128101384,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.774658719048,0.85,100.31247644,1.02542841467487,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.817225236364,0.86,100.31247644,1.02575169648187,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.861140097917,0.87,100.31247644,1.0260631345762,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.9060232068,0.88,100.31247644,1.02635869098254,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,101.951981433333,0.89,100.31247644,1.02663795899429,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.0014206375,0.9,100.31247644,1.02691252546602,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.053943448143,0.91,100.31247644,1.0271755159644,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.109737577778,0.92,100.31247644,1.02742328980961,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.170757633333,0.93,100.31247644,1.02765801186552,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.2371949595,0.94,100.31247644,1.02787179807631,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.309492509,0.95,100.31247644,1.02805664828345,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.390053542857,0.96,100.31247644,1.02820623367096,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.4833797,0.97,100.31247644,1.02830860078918,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.60412104,0.98,100.31247644,1.02833458384933,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
sp,mavg,4,102.783485304667,0.99,100.31247644,1.02816964250826,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__sp__mavg,50
tp,mavg,4,0.000217557,0.01,2.31395059311111,1.00817525097372,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.000512003852,0.02,2.31395059311111,1.00817383190192,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.0007751064,0.03,2.31395059311111,1.00817256389418,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.000858307,0.04,2.31395059311111,1.00817216291398,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.0010584123,0.05,2.31395059311111,1.00817119851945,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.00128491696,0.06,2.31395059311111,1.00817010689613,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.0015765054,0.07,2.31395059311111,1.00816870160805,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.00210184234,0.08,2.31395059311111,1.00816616979271,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
tp,mavg,4,0.00351071356,0.09,2.31395059311111,1.00815937989944,knots_p33_p66,Exposure knots = P33/P66,3,knots_p33_p66__tp__mavg,51
